Date,Name,Loyalty Program,ITR,Overall Comment,Elite Ap.,Cleanliness,Staff Service,Maintenance and Upkeep,F&B,Reason for Brand Question Rating,Restaurant 1 Service Satisfaction:,Reason for Trip,Overall Score,Social Comment,Comment_Length,Month,Year,Year-Month,Season,Service_Quality,Detected_Language,Translated Overall Comment,Sentiment,Sentiment_Score,Sentiment_Magnitude,Sentiment_2
2023-01-14 05:19:50.000,MARIA,Titanium,9.0,"The accommodations were excellent as was the food service and bar service.
I do however feel slightly cheated.  When I made reservations to be picked up at the airport when we landed, the limo service you set up for us was with Quick Car.  The   quoted me a fare of $153.  When I checked out the fare on my bill $227!  I was told the company added a 50% upcharge because it was a holiday!  I will have a hard time recommending   to my friends when I get surprises like that.  I feel the hotel should have made some kind of middle ground compensation for this “surprise charge” to my bill. The person at the checkout desk said if I wanted any potential recompense, it was up to me to contact the company.  That does not represent quality service.",9.0,10.0,10.0,10.0,10.0,"If I had not been surprised by the upcharge  of 50% to my bill for the limo service from the airport to the Hotel, I would have given your hotel a ‘10’.  Because of the upcharge and the way it was handled, tjat singular event and the way it was handled takes away the chance of an overall 10 which is usually what I give    hotels and leads me to consider where I stay in the future.",10.0,Couple,4.5,Excelente,139,1,2023,2023-01,Verano,10.0,en,"The accommodations were excellent as was the food service and bar service.
I do however feel slightly cheated.  When I made reservations to be picked up at the airport when we landed, the limo service you set up for us was with Quick Car.  The   quoted me a fare of $153.  When I checked out the fare on my bill $227!  I was told the company added a 50% upcharge because it was a holiday!  I will have a hard time recommending   to my friends when I get surprises like that.  I feel the hotel should have made some kind of middle ground compensation for this “surprise charge” to my bill. The person at the checkout desk said if I wanted any potential recompense, it was up to me to contact the company.  That does not represent quality service.",negative,-0.20000000298023224,4.800000190734863,negative
2023-01-13 14:42:29.000,MARIA,Member,10.0,Muy lindo y cómodo. La piscina excelente.,10.0,9.0,10.0,10.0,9.0,"El servicio es acorde a lo que uno espera.
Solo faltaría televisores Smart o más moderno en mi caso por un hijo adolescente.",8.0,Family,5.0,Excelente,7,1,2023,2023-01,Verano,9.5,es,Very nice and comfortable. The pool is excellent.,positive,0.8999999761581421,1.7999999523162842,positive
2023-01-13 09:50:54.000,MARIA,Gold,8.0,Staff willing to register is upon early arrival & store our luggage.  Room was ready after 3 pm as expected.  Lobby pretty and holiday decorated.  Staff very helpful in locating our luggage after room was ready.  He also took our luggage personally up to the room and showed us how to use things!,10.0,10.0,10.0,8.0,10.0,"Hotel room was very dated.  Needs internet outlets on the bedside table lamp etc. or nearby .

No face towels in the bathroom.

We expected a hotel to be superior to a Courtyard  .  A bit disappointed with the hotel.  However, exceptional staff !  The front desk staff arranged for a taxi to the airport the day prior, and at 4:30 am the taxi was waiting!",10.0,Couple,4.0,Excelente,53,1,2023,2023-01,Verano,9.5,en,Staff willing to register is upon early arrival & store our luggage.  Room was ready after 3 pm as expected.  Lobby pretty and holiday decorated.  Staff very helpful in locating our luggage after room was ready.  He also took our luggage personally up to the room and showed us how to use things!,positive,0.699999988079071,3.5,positive
2023-01-12 12:14:21.000,MARIA,Member,2.0,"came with big expectations ,left with disapointment",10.0,8.0,7.0,3.0,6.0,"Despite the first sparking impression while arriving ,there is a large gap  between the quality of maintenance, and some of the services.
 I would expect more !! of such a chain of hotels with such a reputation and in prime location. 
I was really disappointed!! no extra mile, no extra effort for the client
sorry but this is how I felt, especially when I decided to spoile my wife with a ""good hotel"".  and join the envoy club...",4.0,Couple,1.0,Excelente,7,1,2023,2023-01,Verano,6.0,en,"came with big expectations ,left with disapointment",negative,0.10000000149011612,0.10000000149011612,neutral
2023-01-12 09:41:19.000,MARIA,Platinum,10.0,"Location was amazing, easy access to all landmarks and restaurants, shops. staff were so kind and helpful. felt safe. clean and spacious room. incredible pool and view.",10.0,10.0,10.0,10.0,8.0,Unknown,10.0,Friends,5.0,Excelente,27,1,2023,2023-01,Verano,9.5,en,"Location was amazing, easy access to all landmarks and restaurants, shops. staff were so kind and helpful. felt safe. clean and spacious room. incredible pool and view.",positive,0.8999999761581421,4.699999809265137,positive
2023-01-11 17:05:15.000,MARIA,Member,1.0,"Receptionist was really rude, disrespectful, bad mannered and extremely arrogant. He should be ashamed of himself to brush off any complaints. He gave us a room which was unclean. The bathroom flooded every time we took shower. So we had to be cautious to use the toilet after shower to prevent falls since bathroom stayed wet whole night. At 7.30 we woke up with construction noise. Someone was banging next door. When we complained he said he can’t do anything about it and he is not aware of the noise. He refused to change the room. There were 2 towels for 3 nights. When we asked for extra towel it took them 2 hours to bring a towel. Extremely disappointing. We traveled through South America and Europe this year. That was such an unpleasant stay in Argentina. Only thing we loved is the location. Would never recommend that hotel.",10.0,1.0,1.0,5.0,9.0,Unknown,10.0,Couple,0.5,Excelente,149,1,2023,2023-01,Verano,4.0,en,"Receptionist was really rude, disrespectful, bad mannered and extremely arrogant. He should be ashamed of himself to brush off any complaints. He gave us a room which was unclean. The bathroom flooded every time we took shower. So we had to be cautious to use the toilet after shower to prevent falls since bathroom stayed wet whole night. At 7.30 we woke up with construction noise. Someone was banging next door. When we complained he said he can’t do anything about it and he is not aware of the noise. He refused to change the room. There were 2 towels for 3 nights. When we asked for extra towel it took them 2 hours to bring a towel. Extremely disappointing. We traveled through South America and Europe this year. That was such an unpleasant stay in Argentina. Only thing we loved is the location. Would never recommend that hotel.",negative,-0.6000000238418579,10.100000381469727,negative
2023-01-10 16:59:41.000,MARIA,Gold,10.0,Wonderful. Very clean.  Staff was friendly and helpful,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Leisure Individual,5.0,Excelente,8,1,2023,2023-01,Verano,10.0,en,Wonderful. Very clean.  Staff was friendly and helpful,positive,0.8999999761581421,2.799999952316284,positive
2023-01-10 12:37:01.000,MARIA,Gold,10.0,I had a great stay,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Friends,5.0,Excelente,5,1,2023,2023-01,Verano,10.0,en,I had a great stay,positive,0.8999999761581421,0.8999999761581421,positive
2023-01-10 11:29:58.000,MARIA,Titanium,10.0,"Hotel common spaces were very very warm. M Lounge, rooms, temp was perfect.",10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Friends,5.0,Excelente,13,1,2023,2023-01,Verano,10.0,en,"Hotel common spaces were very very warm. M Lounge, rooms, temp was perfect.",positive,0.30000001192092896,1.0,positive
2023-01-10 07:18:14.000,MARIA,Member,9.0,I had a great relaxing stay at the   in Buenos Aires Argentina. They employees were very kind and helpful. Rooms were comfortable and clean for me just a lack of a view.,10.0,9.0,8.0,9.0,8.0,Just the feeling you get during the experience. Staff were kind and helpful when you ask. The atmosphere is very homey and comfortable.,8.0,Leisure Individual,4.5,Excelente,32,1,2023,2023-01,Verano,8.5,en,I had a great relaxing stay at the   in Buenos Aires Argentina. They employees were very kind and helpful. Rooms were comfortable and clean for me just a lack of a view.,positive,0.800000011920929,2.4000000953674316,positive
2023-01-10 05:56:22.000,MARIA,Member,4.0,"El hotel está muy envejecido, necesita una renovación urgente. La atención en recepción fue muy mejorable, no por culpa de los que allí trabajaban, sino porque eran muy pocos y se producian grandes colas de espera",10.0,9.0,3.0,1.0,3.0,"Lo he explicado al principio. Es un hotel que necesita una renovación urgente, ha quedado muy obsoleto. Necesita también mas personal",10.0,Leisure Individual,2.0,Excelente,36,1,2023,2023-01,Verano,4.0,es,"The hotel is very old and needs urgent renovation. The service at reception could be greatly improved, not because of the people who worked there, but because there were very few of them and there were long queues.",neutral,-0.6000000238418579,1.2000000476837158,negative
2023-01-10 04:11:24.000,MARIA,Member,8.0,"Fue bastante buena, muy lindo hotel, personal muy amable, pero con algunos inconvenientes.
La recepcion es muy pequena para semejante hotel, mucho tiempo de espera.
Durante mi estadia nunca pude comunicarme telefonicamente con la recepcion, y esto tiene que estar relacionado con lo anterior.
La maquina de cafe del desayuno no funcionaba correctamente.
Tuve un inconveniente con el agua caliente en la habitacion (me cambiaron de habitacion), que se repitio transitoriamente en la otra.
Destaco la amabilidad de todo el personal",10.0,9.0,10.0,9.0,8.0,"hubo un dia que solo funcionaba un solo ascensor en una de las torres, con el inconveniente que eso significa",9.0,Couple,4.0,Excelente,81,1,2023,2023-01,Verano,9.0,es,"It was quite good, a very nice hotel, very friendly staff, but with some drawbacks. The reception is very small for such a hotel, long waiting times. During my stay I was never able to communicate by phone with the reception, and this has to be related to the above. The coffee machine at breakfast did not work properly. I had a problem with the hot water in the room (they changed my room), which was temporarily repeated in the other one. I highlight the kindness of all the staff.",positive,-0.30000001192092896,4.099999904632568,negative
2023-01-09 21:43:57.000,MARIA,Gold,9.0,"Die Lage des Hotels ist spektakulär. Der Empfang an der Rezeption war sehr freundlich und professionell. Das Zimmer war ausreichend groß.

Kritik: das Bad war doch sehr in die Jahre gekommen und das Gebäude sehr hellhörig, ich habe meine Nachbarn permanent gehört.",8.0,6.0,9.0,5.0,7.0,Unknown,7.0,Leisure Individual,4.5,Excelente,42,1,2023,2023-01,Verano,6.75,de,"The location of the hotel is spectacular. The reception at the front desk was very friendly and professional. The room was big enough. Criticism: the bathroom was very old and the building was very thinly soundproof, I could constantly hear my neighbors.",positive,0.30000001192092896,2.700000047683716,positive
2023-01-09 18:21:44.000,MARIA,Member,10.0,"Excellent service, room upgrade!
Thank you for everything!",10.0,10.0,10.0,10.0,9.0,Excellent guest treatment!,10.0,Couple,5.0,Excelente,8,1,2023,2023-01,Verano,9.75,en,"Excellent service, room upgrade!
Thank you for everything!",positive,0.8999999761581421,1.899999976158142,positive
2023-01-09 10:26:40.000,MARIA,Non-Member,8.0,"Muy buena atención y personal. Sin embargo, falta un extra para lo que se paga. Por ejemplo, en otro hotel de la zona el desayuno era con mayor variedad y una atención más educada, por ejemplo, con algo tan simple como abrir la puerta del hotel cuando uno iba llegando. Creo que es un gran hotel, pero le falta para ser un   de talla internacional.",10.0,10.0,10.0,9.0,7.0,Unknown,9.0,Friends,4.0,Excelente,65,1,2023,2023-01,Verano,9.0,es,"Very good service and staff. However, it lacks something extra for what you pay. For example, in another hotel in the area the breakfast was more varied and the service was more polite, for example, with something as simple as opening the hotel door when you arrived. I think it is a great hotel, but it lacks to be one of international stature.",positive,0.0,2.0,neutral
2023-01-09 07:22:51.000,MARIA,Non-Member,6.0,"For a hotel of this class no tissue boxes provided in the room, the bedding the sheet were twisted   and the buffet breakfast was mediocre",10.0,7.0,8.0,7.0,4.0,explained earlier,10.0,Couple,3.0,Excelente,25,1,2023,2023-01,Verano,6.5,en,"For a hotel of this class no tissue boxes provided in the room, the bedding the sheet were twisted   and the buffet breakfast was mediocre",negative,-0.699999988079071,0.699999988079071,negative
2023-01-09 03:23:21.000,MARIA,Silver,10.0,Excellent location. Small front desk made for delays checking in during busy hours. Good service. Wife loved the room had a bidet!,10.0,10.0,10.0,10.0,10.0,"Great location, easy access to main streets, good restaurants, theater, nice friendly and efficient staff.",10.0,Couple,5.0,Excelente,22,1,2023,2023-01,Verano,10.0,en,Excellent location. Small front desk made for delays checking in during busy hours. Good service. Wife loved the room had a bidet!,positive,0.5,3.4000000953674316,positive
2023-01-08 12:34:18.000,MARIA,Member,7.0,"Beautiful lobby and entry to Hotel, yet the Rooms need some TLC (tender loving care).  One envelope of 2 or 3 Kleenex!  Had to have the toilet fixed, almost overflowed.  Not enough English TV programs. No Charging stations by the bed, either side or in the lamps. Fairly noisy room from inside hotel hallway and surrounding rooms. But not all bad, just needs some fixing up!",10.0,8.0,9.0,6.0,8.0,"On thing is trying to get up to the Registration desks, each time that is needed to check in/out and to ask any questions. Usually the lines are pretty short, ie 3 to 10 people yet only two desks operating which is way not enough for a hotel of this size! Seems each person/couple that got up to the Desks, either had a lot of problems or it just takes way to long to check in/out.",9.0,Couple,3.5,Excelente,66,1,2023,2023-01,Verano,7.75,en,"Beautiful lobby and entry to Hotel, yet the Rooms need some TLC (tender loving care).  One envelope of 2 or 3 Kleenex!  Had to have the toilet fixed, almost overflowed.  Not enough English TV programs. No Charging stations by the bed, either side or in the lamps. Fairly noisy room from inside hotel hallway and surrounding rooms. But not all bad, just needs some fixing up!",neutral,-0.20000000298023224,2.9000000953674316,negative
